:START_ID(Player),:END_ID(Position)
Q1638149,Q308879
Q1640846,Q308879
Q1693481,Q308879
Q1738178,Q308879
Q1748157,Q308879
Q1748685,Q308879
Q2060762,Q308879
Q2110879,Q308879
Q3641267,Q462471
Q3641309,Q462471
Q3641347,Q462471
Q3646339,Q462471
Q3661316,Q462471
Q3666674,Q462471
Q3681888,Q462471
Q3693713,Q462471
Q3713590,Q462471
Q3713631,Q462471
Q3714270,Q462471
Q3746816,Q462471
Q2308671,Q308879
Q2319183,Q308879
Q2327023,Q308879
Q2332410,Q308879
Q2338196,Q308879
Q2370493,Q308879
Q2450222,Q308879
Q2558243,Q308879
Q2566442,Q308879
Q2573604,Q308879
Q2688037,Q308879
Q2701571,Q308879
Q2714935,Q308879
Q2732920,Q308879
Q717944,Q462471
Q725886,Q462471
Q4957612,Q462471
Q912679,Q462471
Q926071,Q462471
Q929320,Q462471
Q5293380,Q462471
Q5300636,Q462471
Q14324358,Q462471
Q2609359,Q462471
Q2620577,Q462471
Q2698421,Q462471
Q2714920,Q462471
Q2733952,Q462471
Q2735520,Q462471
Q2897346,Q462471
Q2904270,Q462471
Q3071971,Q462471
Q3262413,Q462471
Q24178,Q462471
Q25278,Q462471
Q3445686,Q462471
Q6454845,Q462471
Q3618541,Q462471
Q3641241,Q462471
Q3641288,Q462471
Q3641301,Q462471
Q3641331,Q462471
Q3641400,Q462471
Q3643485,Q462471
Q3643499,Q462471
Q3645497,Q462471
Q3664162,Q462471
Q3666386,Q462471
Q3666683,Q462471
Q3681721,Q462471
Q3713560,Q462471
Q3716818,Q462471
Q3758558,Q462471
Q3760661,Q462471
Q3776447,Q462471
Q3786702,Q462471
Q6848154,Q462471
Q6880950,Q462471
Q7286570,Q462471
Q65962117,Q462471
Q7836400,Q462471
Q3946372,Q462471
Q4013887,Q462471
Q4017995,Q462471
Q4018603,Q462471
Q150327,Q462471
Q150510,Q462471
Q201386,Q462471
Q297221,Q462471
Q304473,Q462471
Q316258,Q462471
Q317065,Q462471
Q357438,Q462471
Q375189,Q462471
Q375230,Q462471
Q459463,Q462471
Q8992362,Q462471
Q472044,Q462471
Q521511,Q462471
Q523714,Q462471
Q527780,Q462471
Q530162,Q462471
Q552489,Q462471
Q568302,Q462471
Q587071,Q462471
Q601776,Q462471
Q611560,Q462471
Q617829,Q462471
Q664243,Q462471
Q677332,Q462471
Q698125,Q462471
Q62728876,Q462471
Q28450897,Q462471
Q29109873,Q462471
Q61787946,Q462471
Q62113739,Q462471
Q393404,Q462471
Q428535,Q462471
Q444027,Q462471
Q459471,Q462471
Q505500,Q462471
Q514592,Q462471
Q521859,Q462471
Q539560,Q462471
Q547400,Q462471
Q553505,Q462471
Q558601,Q462471
Q562764,Q462471
Q588607,Q462471
Q591020,Q462471
Q617619,Q462471
Q641523,Q462471
Q648447,Q462471
Q736301,Q462471
Q938769,Q462471
Q948037,Q462471
Q953338,Q462471
Q961491,Q462471
Q963613,Q462471
Q994442,Q462471
Q1111983,Q462471
Q1132507,Q462471
Q1132738,Q462471
Q1132834,Q462471
Q1364009,Q462471
Q1392517,Q462471
Q1439529,Q462471
Q1444910,Q462471
Q1463357,Q462471
Q1469007,Q462471
Q1606849,Q462471
Q1607059,Q462471
Q1607188,Q462471
Q1608253,Q462471
Q1608322,Q462471
Q1608677,Q462471
Q1610216,Q462471
Q1622327,Q462471
Q1626563,Q462471
Q1627398,Q462471
Q2059578,Q462471
Q2157612,Q462471
Q2187615,Q462471
Q2608840,Q462471
Q2627006,Q462471
Q2326383,Q462471
Q2335114,Q462471
Q2335270,Q462471
Q2342369,Q462471
Q2357845,Q462471
Q50527655,Q462471
Q1997346,Q462471
Q2256877,Q462471
Q190152,Q308879
Q264393,Q308879
Q282322,Q308879
Q316261,Q308879
Q317583,Q308879
Q351032,Q308879
Q352140,Q308879
Q357096,Q308879
Q358108,Q308879
Q28935742,Q462471
Q372408,Q308879
Q373871,Q308879
Q382285,Q308879
Q443730,Q308879
Q513749,Q308879
Q51337300,Q462471
Q533101,Q308879
Q553228,Q308879
Q555127,Q308879
Q29167241,Q462471
Q56073240,Q462471
Q47299742,Q462471
Q3603094,Q462471
Q3637930,Q462471
Q3638682,Q462471
Q3639956,Q462471
Q3645469,Q462471
Q3666422,Q462471
Q3666431,Q462471
Q3680679,Q462471
Q3703039,Q462471
Q3718942,Q462471
Q3735456,Q462471
Q3751911,Q462471
Q3776416,Q462471
Q3780060,Q462471
Q60950296,Q462471
Q3801802,Q462471
Q3808347,Q462471
Q3808350,Q462471
Q3808638,Q462471
Q3808644,Q462471
Q3827154,Q462471
Q3827161,Q462471
Q3832633,Q462471
Q3843599,Q462471
Q92198887,Q462471
Q3930023,Q462471
Q3934744,Q462471
Q3939847,Q462471
Q65553146,Q462471
Q3964848,Q462471
Q3984805,Q462471
Q3990660,Q462471
Q36159,Q308879
Q514562,Q462471
Q515683,Q462471
Q521872,Q462471
Q529751,Q462471
Q533068,Q462471
Q547123,Q462471
Q547977,Q462471
Q557144,Q462471
Q557148,Q462471
Q557835,Q462471
Q44741149,Q462471
Q582252,Q462471
Q630484,Q462471
Q658347,Q462471
Q660132,Q462471
Q706052,Q462471
Q715717,Q462471
Q716062,Q462471
Q93587,Q462471
Q955015,Q462471
Q80856309,Q462471
Q1101335,Q462471
Q1282320,Q462471
Q1363884,Q462471
Q1413920,Q462471
Q1424502,Q462471
Q1444934,Q462471
Q1452899,Q462471
Q1460225,Q462471
Q1460233,Q462471
Q1463146,Q462471
Q1469682,Q462471
Q1607214,Q462471
Q1612392,Q462471
Q1616713,Q462471
Q1620000,Q462471
Q1620255,Q462471
Q1620780,Q462471
Q1638658,Q462471
Q1707741,Q462471
Q1748212,Q462471
Q1749506,Q462471
Q23008059,Q462471
Q270981,Q462471
Q294788,Q462471
Q298981,Q462471
Q316256,Q462471
Q318929,Q462471
Q326355,Q462471
Q63070175,Q462471
Q357295,Q462471
Q361134,Q462471
Q364321,Q462471
Q50874765,Q462471
Q28935440,Q462471
Q28967738,Q462471
Q28972128,Q462471
Q51337526,Q462471
Q46548455,Q462471
Q51337307,Q462471
Q20880774,Q462471
Q21294876,Q462471
Q21620668,Q462471
Q62597403,Q462471
Q180860,Q462471
Q190152,Q462471
Q264393,Q462471
Q264533,Q462471
Q275889,Q462471
Q295364,Q462471
Q310411,Q462471
Q314415,Q462471
Q316261,Q462471
Q317037,Q462471
Q317583,Q462471
Q352140,Q462471
Q372408,Q462471
Q390274,Q462471
Q443730,Q462471
Q463212,Q462471
Q516314,Q462471
Q517350,Q462471
Q519298,Q462471
Q521931,Q462471
Q526873,Q462471
Q535652,Q462471
Q573600,Q462471
Q577502,Q462471
Q580031,Q462471
Q586182,Q462471
Q611372,Q462471
Q611756,Q462471
Q634770,Q462471
Q634812,Q462471
Q640300,Q462471
Q640496,Q462471
Q671294,Q462471
Q676808,Q462471
Q680038,Q462471
Q716637,Q462471
Q718789,Q462471
Q744920,Q462471
Q36159,Q462471
Q48845,Q462471
Q75060241,Q462471
Q75573421,Q462471
Q373938,Q462471
Q375600,Q462471
Q380006,Q462471
Q386656,Q462471
Q431329,Q462471
Q441654,Q462471
Q465812,Q462471
Q505136,Q462471
Q512310,Q462471
Q533136,Q462471
Q543107,Q462471
Q22096243,Q462471
Q553497,Q462471
Q553512,Q462471
Q554582,Q462471
Q570415,Q462471
Q596374,Q462471
Q604855,Q462471
Q716085,Q462471
Q732470,Q462471
Q770894,Q462471
Q781925,Q462471
Q935850,Q462471
Q939309,Q462471
Q949454,Q462471
Q964594,Q462471
Q975034,Q462471
Q983245,Q462471
Q1061776,Q462471
Q1070836,Q462471
Q1116123,Q462471
Q1361081,Q462471
Q1365645,Q462471
Q1371485,Q462471
Q1381732,Q462471
Q1424134,Q462471
Q1455079,Q462471
Q1460162,Q462471
Q1555321,Q462471
Q1607091,Q462471
Q1609268,Q462471
Q1609980,Q462471
Q1617436,Q462471
Q1617769,Q462471
Q1624895,Q462471
Q1626508,Q462471
Q1630662,Q462471
Q1632222,Q462471
Q1644826,Q462471
Q1648070,Q462471
Q1652406,Q462471
Q1747216,Q462471
Q1748218,Q462471
Q1869647,Q462471
Q2062631,Q462471
Q42615,Q462471
Q61675,Q462471
Q2319853,Q462471
Q2322285,Q462471
Q2324127,Q462471
Q2326029,Q462471
Q2331415,Q462471
Q2332758,Q462471
Q2343352,Q462471
Q2346016,Q462471
Q2353002,Q462471
Q2354921,Q462471
Q2359221,Q462471
Q2423256,Q462471
Q56250275,Q462471
Q2429412,Q462471
Q24004970,Q462471
Q2463660,Q462471
Q2469672,Q462471
Q2501262,Q462471
Q2557042,Q462471
Q2560773,Q462471
Q2561861,Q462471
Q2563094,Q462471
Q2567550,Q462471
Q2568249,Q462471
Q19706820,Q462471
Q29281952,Q462471
Q20710441,Q462471
Q21020894,Q462471
Q21039421,Q462471
Q53361884,Q462471
Q21260552,Q462471
Q34634444,Q462471
Q72252,Q462471
Q116254,Q462471
Q137450,Q462471
Q193020,Q462471
Q193052,Q462471
Q311869,Q462471
Q313499,Q462471
Q316336,Q462471
Q316580,Q462471
Q317527,Q462471
Q319313,Q462471
Q41421,Q2302133
Q298981,Q1607137
Q25369,Q2302133
Q2698438,Q462471
Q2724864,Q462471
Q2735542,Q462471
Q2450451,Q462471
Q2451066,Q462471
Q2526170,Q462471
Q2527111,Q462471
Q2529656,Q462471
Q2539924,Q462471
Q76005502,Q2302133
Q2557724,Q462471
Q2561603,Q462471
Q2566860,Q462471
Q2569309,Q462471
Q36159,Q1607137
Q91330335,Q1439280
Q2627577,Q462471
Q2664185,Q462471
Q2733498,Q462471
Q3182392,Q462471
Q3185958,Q462471
Q3499332,Q462471
Q3156151,Q462471
Q926284,Q2302133
Q3615433,Q462471
Q3641277,Q462471
Q3641389,Q462471
Q1034012,Q1439280
Q3644497,Q462471
Q3696468,Q462471
Q3703149,Q462471
Q3705488,Q462471
Q3706968,Q462471
Q3713483,Q462471
Q3713656,Q462471
Q3718861,Q462471
Q3776415,Q462471
Q3787269,Q462471
Q3807779,Q462471
Q3808326,Q462471
Q3808693,Q462471
Q3809678,Q462471
Q3814628,Q462471
Q3827088,Q462471
Q3843718,Q462471
Q3852258,Q462471
Q3898145,Q462471
Q3901329,Q462471
Q100930247,Q462471
Q3618531,Q462471
Q3624013,Q462471
Q3641294,Q462471
Q3646289,Q462471
Q3660756,Q462471
Q3680582,Q462471
Q3703121,Q462471
Q3704269,Q462471
Q3705491,Q462471
Q3706354,Q462471
Q3706955,Q462471
Q3714043,Q462471
Q3751850,Q462471
Q3758488,Q462471
Q3760444,Q462471
Q3787251,Q462471
Q3807993,Q462471
Q3809657,Q462471
Q3812791,Q462471
Q3814327,Q462471
Q3814458,Q462471
Q3814825,Q462471
Q3816491,Q462471
Q62083526,Q1439280
Q764756,Q462471
Q862801,Q462471
Q923075,Q462471
Q961786,Q462471
Q982558,Q462471
Q983599,Q462471
Q1112016,Q462471
Q1267622,Q462471
Q1377443,Q462471
Q1381221,Q462471
Q1445196,Q462471
Q1458255,Q462471
Q1560424,Q462471
Q1590021,Q462471
Q1606779,Q462471
Q1607991,Q462471
Q1608898,Q462471
Q1608912,Q462471
Q1609491,Q462471
Q1616732,Q462471
Q1616754,Q462471
Q1617065,Q462471
Q1617925,Q462471
Q1619365,Q462471
Q1620628,Q462471
Q1621428,Q462471
Q1621720,Q462471
Q1623189,Q462471
Q1626424,Q462471
Q1626497,Q462471
Q1628889,Q462471
Q1632215,Q462471
Q1634970,Q462471
Q1636927,Q462471
Q1640839,Q462471
Q1693481,Q462471
Q1747397,Q462471
Q1748462,Q462471
Q1887208,Q462471
Q2032563,Q462471
Q2241186,Q462471
Q2287483,Q462471
Q2309496,Q462471
Q2316073,Q462471
Q2319183,Q462471
Q2326677,Q462471
Q2326977,Q462471
Q2329828,Q462471
Q2334128,Q462471
Q2350312,Q462471
Q2355167,Q462471
Q2400019,Q462471
Q2450222,Q462471
Q2498467,Q462471
Q2529214,Q462471
Q2555611,Q462471
Q2558243,Q462471
Q2565064,Q462471
Q5315988,Q462471
Q144703,Q462471
Q18744792,Q462471
Q13605975,Q308879
Q4738115,Q308879
Q4821393,Q308879
Q5228882,Q308879
Q5318021,Q308879
Q6491189,Q462471
Q6701616,Q462471
Q5837659,Q308879
Q10345662,Q308879
Q7051490,Q462471
Q16227726,Q462471
Q40657,Q462471
Q6387364,Q308879
Q3640004,Q462471
Q3649982,Q462471
Q3666649,Q462471
Q3683287,Q462471
Q3718950,Q462471
Q3780056,Q462471
Q3804844,Q462471
Q3805667,Q462471
Q3806275,Q462471
Q3808666,Q462471
Q3809636,Q462471
Q3811603,Q462471
Q3826272,Q462471
Q3827160,Q462471
Q3830303,Q462471
Q3844781,Q462471
Q3853063,Q462471
Q3854068,Q462471
Q3857432,Q462471
Q3876872,Q462471
Q3885957,Q462471
Q3900798,Q462471
Q17282759,Q462471
Q3940266,Q462471
Q7308238,Q308879
Q16226914,Q308879
Q3968218,Q462471
Q3984807,Q462471
Q3992539,Q462471
Q4010129,Q462471
Q4018600,Q462471
Q3154593,Q462471
Q3194911,Q462471
Q3280792,Q462471
Q3531765,Q462471
Q3569388,Q462471
Q3618485,Q462471
Q3641335,Q462471
Q3646329,Q462471
Q3664160,Q462471
Q3675554,Q462471
Q4772615,Q462471
Q3680677,Q462471
Q3703053,Q462471
Q3706956,Q462471
Q3760553,Q462471
Q3808119,Q308879
Q3808305,Q308879
Q3808362,Q308879
Q3808701,Q308879
Q3810961,Q308879
Q3808336,Q462471
Q3808356,Q462471
Q3808386,Q462471
Q3809170,Q462471
Q3814329,Q308879
Q3814512,Q308879
Q3814814,Q308879
Q3815277,Q308879
Q3830799,Q308879
Q3827135,Q462471
Q3849433,Q308879
Q3854063,Q308879
Q3854325,Q308879
Q3849539,Q462471
Q3857437,Q308879
Q3857364,Q462471
Q3857391,Q462471
Q3870574,Q308879
Q3909901,Q308879
Q3930034,Q308879
Q3934866,Q308879
Q3935041,Q308879
Q17306022,Q308879
Q3934732,Q462471
Q3934757,Q462471
Q3934866,Q462471
Q3935021,Q462471
Q3940982,Q308879
Q3941142,Q308879
Q3941143,Q462471
Q3992239,Q308879
Q3993254,Q308879
Q4017908,Q308879
Q1075984,Q462471
Q1077437,Q462471
Q1115784,Q462471
Q1121377,Q462471
Q1132527,Q462471
Q1132528,Q462471
Q1238103,Q462471
Q1279973,Q462471
Q1332856,Q462471
Q1339658,Q462471
Q1358452,Q462471
Q50363033,Q462471
Q1407902,Q462471
Q1459561,Q462471
Q62733134,Q308879
Q62764548,Q308879
Q1607981,Q462471
Q1617178,Q462471
Q1621788,Q462471
Q1627840,Q462471
Q1634914,Q462471
Q1659574,Q462471
Q1661518,Q462471
Q555198,Q308879
Q573600,Q308879
Q581074,Q308879
Q581976,Q308879
Q587569,Q308879
Q634812,Q308879
Q641345,Q308879
Q671294,Q308879
Q678639,Q308879
Q28925029,Q462471
Q744920,Q308879
Q764756,Q308879
Q769722,Q308879
Q770083,Q308879
Q778308,Q308879
Q42727061,Q462471
Q29434467,Q462471
Q77359313,Q308879
Q60286895,Q308879
Q64985934,Q308879
Q60736578,Q308879
Q201608,Q462471
Q65962094,Q308879
Q270975,Q462471
Q296403,Q462471
Q310281,Q462471
Q316253,Q462471
Q317045,Q462471
Q337729,Q462471
Q343746,Q462471
Q352064,Q462471
Q362214,Q462471
Q363421,Q462471
Q363445,Q462471
Q376586,Q462471
Q384801,Q462471
Q520357,Q462471
Q521829,Q462471
Q530134,Q462471
Q541911,Q462471
Q550654,Q462471
Q557526,Q462471
Q66309754,Q308879
Q587512,Q462471
Q616436,Q462471
Q652743,Q462471
Q719631,Q462471
Q741842,Q462471
Q767817,Q462471
Q773636,Q462471
Q783112,Q462471
Q933190,Q462471
Q938730,Q462471
Q951041,Q462471
Q971393,Q462471
Q987146,Q462471
Q75656968,Q308879
Q1061731,Q462471
