:START_ID(Player),:END_ID(Team),start_time,end_time,sport_number,position
Q1458383,Q169637,,,,
Q1458383,Q169661,,,,
Q1463357,Q131364,,,,
Q1463357,Q159893,,,,
Q1463357,Q164177,,,,
Q1463357,Q170649,,,,
Q1469007,Q162990,,,,
Q1455883,Q572134,,,,
Q1455883,Q976396,,,,
Q1458383,Q976396,,,,
Q1392517,Q3307390,,,,
Q1455883,Q3307390,,,,
Q975474,Q170649,2014,,,
Q965310,Q161337,2004,2004,,
Q965310,Q976396,2005,2008,,
Q965310,Q131364,2008,2008,,
Q1277708,Q976396,2018,2019,,
Q967072,Q157376,1986,1989,,
Q1277708,Q169661,2016,2018,,
Q1444910,Q169138,1990,1994,,
Q1530759,Q169138,2008,2009,,
Q1618767,Q165529,2003,2005,,
Q1530759,Q170558,2006,2006,,
Q1469007,Q138089,,,,
Q1469007,Q572134,,,,
Q1469007,Q976396,,,,
Q1508678,Q169661,,,,
Q1606682,Q121783,,,,
Q1606849,Q131371,,,,
Q1607317,Q131371,,,,
Q1606682,Q159893,,,,
Q1607188,Q157376,,,,
Q1607188,Q159729,,,,
Q1607188,Q159893,,,,
Q1607059,Q166105,,,,
Q1608322,Q132880,,,,
Q1607317,Q166105,,,,
Q1607317,Q170329,,,,
Q1607761,Q167253,,,,
Q1608322,Q157376,,,,
Q1608253,Q159729,,,,
Q1608253,Q170329,,,,
Q1608322,Q170558,,,,
Q1608677,Q161345,,,,
Q1608677,Q162954,,,,
Q1610216,Q121783,,,,
Q1608677,Q172339,,,,
Q1610216,Q131364,,,,
Q1608677,Q180950,,,,
Q1610216,Q159893,,,,
Q1610216,Q162954,,,,
Q1612751,Q128109,,,,
Q1612751,Q131371,,,,
Q1612751,Q138089,,,,
Q1612357,Q170329,,,,
Q1615621,Q138089,,,,
Q1618075,Q131364,,,,
Q1618677,Q121783,,,,
Q1618809,Q121783,,,,
Q1618750,Q138089,,,,
Q1618075,Q161345,,,,
Q1618075,Q164177,,,,
Q1618677,Q159893,,,,
Q1618677,Q163480,,,,
Q1618809,Q159893,,,,
Q1618677,Q164177,,,,
Q1618750,Q163480,,,,
Q1618677,Q167253,,,,
Q1618809,Q163480,,,,
Q1618809,Q164177,,,,
Q1618750,Q169637,,,,
Q1618677,Q172339,,,,
Q1618809,Q169138,,,,
Q1618809,Q169637,,,,
Q1619137,Q159893,,,,
Q1618750,Q172339,,,,
Q1619137,Q161337,,,,
Q1618809,Q172339,,,,
Q1607317,Q572134,,,,
Q1622327,Q121783,,,,
Q1622327,Q131371,,,,
Q1621405,Q161337,,,,
Q1622327,Q132893,,,,
Q1621405,Q162954,,,,
Q1623156,Q121783,,,,
Q1622172,Q159893,,,,
Q1622327,Q159729,,,,
Q1623309,Q131364,,,,
Q1622327,Q162990,,,,
Q1623309,Q138089,,,,
Q1622327,Q169637,,,,
Q1622327,Q170649,,,,
Q1623156,Q159729,,,,
Q1623309,Q159893,,,,
Q1623309,Q161345,,,,
Q1623156,Q167253,,,,
Q1623156,Q169637,,,,
Q1626563,Q128109,,,,
Q1626986,Q138089,,,,
Q1626562,Q159729,,,,
Q1626563,Q162990,,,,
Q1626562,Q166105,,,,
Q1626562,Q169637,,,,
Q1626563,Q169661,,,,
Q1626563,Q170649,,,,
Q1626986,Q169637,,,,
Q1618075,Q572134,,,,
Q1618677,Q572134,,,,
Q1607761,Q976396,,,,
Q1623309,Q572134,,,,
Q1626562,Q572134,,,,
Q1626986,Q572134,,,,
Q1620080,Q976396,,,,
Q1626986,Q976396,,,,
Q1606849,Q132893,1991,1995,,
Q1530759,Q164177,2006,2008,,
Q1530759,Q172339,2010,2011,,
Q1618767,Q161337,2002,2003,,
Q1530759,Q132880,2009,2010,,
Q1530759,Q131371,2003,2006,,
Q2330697,Q166105,1972,1975,,
Q2325791,Q162990,,1986,,
Q2330697,Q169661,1964,1966,,
Q2330697,Q161345,1967,1970,,
Q1627029,Q121783,,,,
Q1627029,Q128109,,,,
Q1627238,Q121783,,,,
Q1627238,Q131371,,,,
Q1627398,Q132880,,,,
Q1627029,Q159729,,,,
Q1627398,Q157376,,,,
Q1627238,Q162990,,,,
Q1627398,Q161345,,,,
Q1627238,Q169661,,,,
Q1627238,Q170329,,,,
Q1627398,Q167253,,,,
Q1627398,Q170329,,,,
Q1627828,Q161337,,,,
Q1627828,Q163480,,,,
Q1627828,Q164177,,,,
Q1627828,Q165529,,,,
Q1627828,Q169637,,,,
Q1627828,Q172339,,,,
Q1630075,Q128109,,,,
Q1630075,Q138089,,,,
Q1630075,Q162990,,,,
Q1630075,Q166105,,,,
Q1630075,Q167253,,,,
Q1630075,Q169165,,,,
Q1635488,Q157376,,,,
Q1639772,Q132893,,,,
Q1639772,Q162954,,,,
Q1639772,Q164177,,,,
Q1627029,Q572134,,,,
Q1627828,Q572134,,,,
Q1641714,Q162954,,,,
Q1643597,Q159729,,,,
Q1643597,Q169165,,,,
Q1643597,Q170558,,,,
Q1643597,Q170649,,,,
Q1647520,Q159729,,,,
Q1647520,Q170649,,,,
Q1648778,Q169138,,,,
Q1650846,Q159729,,,,
Q1650846,Q161345,,,,
Q1650846,Q170329,,,,
Q1627828,Q976396,,,,
Q1689849,Q162954,,,,
Q1689849,Q163480,,,,
Q1748572,Q170649,,,,
Q1892484,Q131371,,,,
Q1913679,Q131364,,,,
Q1960839,Q159893,,,,
Q2059578,Q159729,,,,
Q2062777,Q162990,,,,
Q2084533,Q170649,,,,
Q2187615,Q131371,,,,
Q2187615,Q138089,,,,
Q2187615,Q166105,,,,
Q2187615,Q167253,,,,
Q2187615,Q169637,,,,
Q2273690,Q138089,,,,
Q2273690,Q157376,,,,
Q2273690,Q159729,,,,
Q2273690,Q161337,,,,
Q2273690,Q161345,,,,
Q2273690,Q167253,,,,
Q2273690,Q169165,,,,
Q2273690,Q572134,,,,
Q2273690,Q976396,,,,
Q2315791,Q131364,,,,
Q2315791,Q180950,,,,
Q2318726,Q121783,,,,
Q2318726,Q132880,,,,
Q2318776,Q132880,,,,
Q2318726,Q161345,,,,
Q2318726,Q162954,,,,
Q2318776,Q162954,,,,
Q2318726,Q167253,,,,
Q2318776,Q167253,,,,
Q2318726,Q169165,,,,
Q2318776,Q169138,,,,
Q2326383,Q157376,,,,
Q2326997,Q159893,,,,
Q2326997,Q161337,,,,
Q2326997,Q161345,,,,
Q2326997,Q162990,,,,
Q2326997,Q169661,,,,
Q2331957,Q128109,,,,
Q2332130,Q131364,,,,
Q2331924,Q161345,,,,
Q2332130,Q159893,,,,
Q2331957,Q166105,,,,
Q2332130,Q161345,,,,
Q2332130,Q166105,,,,
Q2332130,Q170649,,,,
Q2332151,Q170558,,,,
Q2325791,Q159893,1977,1986,,
Q2330697,Q169165,1963,1964,,
Q2330697,Q128109,1966,1967,,
Q2334056,Q132880,22 February 2007,21 February 2008,,
Q2332151,Q159893,,,,
Q2332151,Q162990,,,,
Q2332151,Q166105,,,,
Q2332151,Q169165,,,,
Q2332151,Q170329,,,,
Q2334056,Q167253,,,,
Q2335270,Q131371,,,,
Q2334056,Q169661,,,,
Q2335114,Q138089,,,,
Q2335114,Q161345,,,,
Q2335114,Q166105,,,,
Q2336889,Q131371,,,,
Q2337476,Q131371,,,,
Q2336889,Q170329,,,,
Q2337476,Q169637,,,,
Q2337476,Q170329,,,,
Q2339862,Q131371,,,,
Q2340598,Q131371,,,,
Q2339862,Q170329,,,,
Q2342369,Q121783,,,,
Q2342239,Q131364,,,,
Q2342369,Q132893,,,,
Q2343067,Q121783,,,,
Q2342369,Q157376,,,,
Q2342369,Q159729,,,,
Q2342369,Q159893,,,,
Q2342369,Q161345,,,,
Q2342369,Q162990,,,,
Q2342369,Q163480,,,,
Q2342369,Q164177,,,,
Q2342369,Q166105,,,,
Q2342369,Q169637,,,,
Q2342369,Q172339,,,,
Q2343067,Q157376,,,,
Q2343067,Q159893,,,,
Q2343067,Q161345,,,,
Q2343067,Q162954,,,,
Q2343067,Q166105,,,,
Q2343067,Q169637,,,,
Q2343067,Q169661,,,,
Q2345204,Q131371,,,,
Q2345204,Q169165,,,,
Q2352855,Q121783,,,,
Q2354822,Q131364,,,,
Q2354822,Q164177,,,,
Q2342369,Q572134,,,,
Q2357845,Q157376,,,,
Q2360278,Q164177,,,,
Q2360278,Q167253,,,,
Q2360278,Q169165,,,,
Q2354822,Q572134,,,,
Q2396411,Q161345,,,,
Q2398280,Q170329,,,,
Q2398280,Q170649,,,,
Q2422043,Q131371,,,,
Q2436964,Q172339,,,,
Q2451066,Q131371,,,,
Q2450451,Q180950,,,,
Q2452465,Q169165,,,,
Q2452465,Q169661,,,,
Q2453176,Q164177,,,,
Q2453176,Q169165,,,,
Q2453176,Q170649,,,,
Q2452465,Q572134,,,,
Q2497741,Q157376,,,,
Q2502090,Q121783,,,,
Q2502090,Q128109,,,,
Q2502090,Q131364,,,,
Q2502090,Q169637,,,,
Q2519395,Q163480,,,,
Q2519395,Q170329,,,,
Q2519395,Q180950,,,,
Q2524073,Q162954,,,,
Q2524073,Q169138,,,,
Q2526170,Q138089,,,,
Q2527111,Q121783,,,,
Q2527111,Q169661,,,,
Q2529656,Q138089,,,,
Q2529656,Q161337,,,,
Q2529656,Q162954,,,,
Q2529656,Q164177,,,,
Q2529656,Q165529,,,,
Q2532704,Q128109,,,,
Q2532704,Q157376,,,,
Q2532704,Q163480,,,,
Q2539924,Q169661,,,,
Q2532704,Q572134,,,,
Q2555801,Q159893,,,,
Q2555801,Q161337,,,,
Q2556925,Q132893,,,,
Q2556438,Q166105,,,,
Q2556438,Q170558,,,,
Q2556925,Q161337,,,,
Q2556925,Q166105,,,,
Q2556925,Q170329,,,,
Q2556599,Q976396,,,,
Q2450971,Q157376,2006,2008,,
Q2450971,Q131371,2008,2009,,
Q2450971,Q132880,2009,2010,,
Q2733498,Q163480,1988,1989,,
Q2608531,Q162954,2015,2016,,
Q2734737,Q170649,1999,2002,,
Q2733498,Q166105,1992,1993,,
Q2556925,Q159893,,,,
Q2556925,Q162990,,,,
Q2561603,Q131364,,,,
Q2565114,Q121783,,,,
Q2565114,Q159893,,,,
Q2566731,Q128109,,,,
Q2566860,Q128109,,,,
Q2566731,Q138089,,,,
Q2566735,Q159729,,,,
Q2566860,Q159893,,,,
Q2566735,Q164177,,,,
Q2566735,Q166105,,,,
Q2566860,Q162954,,,,
Q2566735,Q169138,,,,
Q2566731,Q169637,,,,
Q2566735,Q169637,,,,
Q2566735,Q170558,,,,
Q2566860,Q169661,,,,
Q2567350,Q161345,,,,
Q2567350,Q169637,,,,
Q2569309,Q172339,,,,
Q2556925,Q572134,,,,
Q2573224,Q159729,,,,
Q2573224,Q159893,,,,
Q2573224,Q161345,,,,
Q2573224,Q162954,,,,
Q2573224,Q162990,,,,
Q2573224,Q169165,,,,
Q2573224,Q170558,,,,
Q2573224,Q180950,,,,
Q2575239,Q172339,,,,
Q2627014,Q132880,,,,
Q2627577,Q131364,,,,
Q2627577,Q131371,,,,
Q2627577,Q157376,,,,
Q2640578,Q169661,,,,
Q2640578,Q180950,,,,
Q2664185,Q170558,,,,
Q2699075,Q132880,,,,
Q2699075,Q132893,,,,
Q2699075,Q159729,,,,
Q2717226,Q159893,,,,
Q2724813,Q121783,,,,
Q2724813,Q131364,,,,
Q2724813,Q132893,,,,
Q2724813,Q161337,,,,
Q2733826,Q121783,,,,
Q2733826,Q157376,,,,
Q2733826,Q169138,,,,
Q2736194,Q131364,,,,
Q2736194,Q131371,,,,
Q2736194,Q2354728,,,,
Q2874765,Q162954,,,,
Q2888461,Q166105,,,,
Q2959477,Q128109,,,,
Q2959477,Q976396,,,,
Q3013147,Q162954,,,,
Q3080302,Q121783,,,,
Q3156151,Q138089,,,,
Q3218096,Q131364,,,,
Q3218096,Q131371,,,,
Q3218096,Q157376,,,,
Q3218096,Q159893,,,,
Q3218096,Q161345,,,,
Q3274025,Q157376,,,,
Q2608531,Q161345,2014,2015,,
Q3414516,Q121783,,,,
Q2734737,Q170558,2003,2004,,
Q3414516,Q976396,,,,
Q3441563,Q572134,,,,
Q2733498,Q121783,1993,1995,,
Q2733498,Q121783,1981,1988,,
Q3607477,Q138089,,,,
Q3613321,Q161345,,,,
Q3613321,Q164177,,,,
Q3615442,Q162954,,,,
Q3615442,Q169637,,,,
Q3618537,Q162954,,,,
Q3618537,Q169165,,,,
Q3618531,Q169637,,,,
Q3624027,Q121783,,,,
Q3624027,Q131364,,,,
Q3624013,Q159893,,,,
Q3624027,Q166105,,,,
Q3639967,Q131371,,,,
Q3638842,Q167253,,,,
Q3638842,Q170649,,,,
Q3639967,Q166105,,,,
Q3639967,Q169637,,,,
Q3639987,Q169661,,,,
Q3641265,Q131364,,,,
Q3641279,Q159729,,,,
Q3641279,Q164177,,,,
Q2733498,Q164177,1989,1992,,
Q2558920,Q976396,2008,2008,,
Q2557724,Q169138,2005,2007,,
Q3693510,Q572134,1988,1989,,
Q3706938,Q131364,,1952,,
Q3693510,Q162954,1990,1990,,
Q3760658,Q169637,1974,1975,,
Q3693510,Q138089,1990,1990,,
Q3706961,Q169661,1954,1957,,
Q3807993,Q169138,2003,2005,,
Q3680582,Q131364,1961,1964,,
Q3641279,Q159893,,,,
Q3646307,Q159893,,,,
Q3646289,Q161345,,,,
Q3646289,Q169165,,,,
Q3646346,Q170649,,,,
Q3693510,Q131364,1993,1994,,
Q3641279,Q572134,,,,
Q3641294,Q572134,,,,
Q3660756,Q159729,,,,
Q3664161,Q159729,,,,
Q3664157,Q159893,,,,
Q3664161,Q162990,,,,
Q3664161,Q169165,,,,
Q3666350,Q131371,,,,
Q3675535,Q131364,,,,
Q3675488,Q132880,,,,
Q3675488,Q157376,,,,
Q3675532,Q169637,,,,
Q3679821,Q159893,,,,
Q3679821,Q162954,,,,
Q3702839,Q132893,,,,
Q3702840,Q159729,,,,
Q3702840,Q159893,,,,
Q3702840,Q163480,,,,
Q3702840,Q169637,,,,
Q3702839,Q170558,,,,
Q3703121,Q162954,,,,
Q3704260,Q157376,,,,
Q3703886,Q170558,,,,
Q3704260,Q162954,,,,
Q3704260,Q170558,,,,
Q3706354,Q132893,,,,
Q3705888,Q161345,,,,
Q3705888,Q162990,,,,
Q3706955,Q131371,,,,
Q3706307,Q159729,,,,
Q3706307,Q161345,,,,
Q3714043,Q167253,,,,
Q3718829,Q131364,,,,
Q3718835,Q131364,,,,
Q3718872,Q131364,,,,
Q3718504,Q161345,,,,
Q3705491,Q572134,,,,
Q3718875,Q169165,,,,
Q3718868,Q169637,,,,
Q3714021,Q572134,,,,
Q3702839,Q976396,,,,
Q3735165,Q132893,,,,
Q3718829,Q726423,,,,
Q3735165,Q572134,,,,
Q3752680,Q121783,,,,
Q3752680,Q131364,,,,
Q3751848,Q157376,,,,
Q3752680,Q138089,,,,
Q3751850,Q169637,,,,
Q3752680,Q169637,,,,
Q3758488,Q162990,,,,
Q3758488,Q169637,,,,
Q3760444,Q169165,,,,
Q3760635,Q169661,,,,
Q3747853,Q572134,,,,
Q3776403,Q132893,,,,
Q3776449,Q138089,,,,
Q3776449,Q159729,,,,
Q3776403,Q162990,,,,
Q3776449,Q163480,,,,
Q3776403,Q170329,,,,
Q3776449,Q172339,,,,
Q3779876,Q159729,,,,
Q3779876,Q162954,,,,
Q3779876,Q166105,,,,
Q3779876,Q169661,,,,
Q3787268,Q169165,,,,
Q3802162,Q121783,,,,
Q3802378,Q169661,,,,
Q3805594,Q131371,,,,
Q3703886,Q3307390,,,,
Q3779876,Q976396,,,,
Q3808645,Q121783,,,,
Q3807799,Q159729,,,,
Q3809053,Q131371,,,,
Q3807799,Q170649,,,,
Q3808370,Q166105,,,,
Q3808414,Q170329,,,,
Q3808645,Q164177,,,,
Q3808689,Q164177,,,,
Q3808707,Q169661,,,,
Q3809053,Q159893,,,,
Q3809239,Q159893,,,,
Q3809239,Q170329,,,,
Q3809053,Q572134,,,,
Q3751818,Q3360254,,,,
Q3935014,Q170329,1970,1972,,
Q3940077,Q128109,1979,1980,,
Q3959061,Q159893,1971,,,
Q3940077,Q121783,,1972,,
Q3940077,Q162954,1975,1976,,
Q3959061,Q128109,1969,1970,,
Q3946369,Q169637,1968,1970,,
Q3959061,Q138089,1968,1969,,
Q3940077,Q169661,1976,1977,,
Q3940077,Q159729,,1973,,
Q3876044,Q164177,1985,1987,,
Q3809657,Q121783,,,,
Q3809657,Q166105,,,,
Q3810734,Q132893,,,,
Q3809657,Q169165,,,,
Q3809657,Q169661,,,,
Q3814327,Q162990,,,,
Q3814501,Q159893,,,,
Q3814636,Q162990,,,,
Q3814458,Q169661,,,,
Q3814501,Q169637,,,,
Q3814636,Q166105,,,,
Q3814825,Q161345,,,,
Q3814636,Q170329,,,,
Q3814636,Q170649,,,,
Q3814825,Q167253,,,,
Q3816491,Q169661,,,,
Q3820613,Q138089,,,,
Q3820613,Q162954,,,,
Q3820613,Q170329,,,,
Q3826506,Q132893,,,,
Q3826506,Q167253,,,,
Q3814327,Q572134,,,,
Q3837892,Q162990,,,,
Q3814501,Q976396,,,,
Q3814825,Q976396,,,,
Q3849564,Q132893,,,,
Q3849564,Q159893,,,,
Q3849564,Q162954,,,,
Q3849564,Q169138,,,,
Q3849564,Q170329,,,,
Q3854065,Q131371,,,,
Q3857359,Q131371,,,,
Q3857459,Q159729,,,,
Q3857459,Q162990,,,,
Q3857427,Q164177,,,,
Q3857459,Q164177,,,,
Q3857459,Q170329,,,,
Q3837892,Q976396,,,,
Q3869143,Q170558,,,,
Q3887091,Q128109,,,,
Q3887091,Q131364,,,,
Q3887091,Q161345,,,,
Q3887091,Q163480,,,,
Q3887091,Q165529,,,,
Q3898066,Q159893,,,,
Q3900796,Q159893,,,,
Q3901321,Q161345,,,,
Q3929815,Q138089,,,,
Q3929815,Q162954,,,,
Q3930049,Q159893,,,,
Q3929815,Q169661,,,,
Q3931730,Q132880,,,,
Q3931730,Q132893,,,,
Q3931730,Q159893,,,,
Q3931730,Q162954,,,,
Q3931730,Q167253,,,,
Q3931730,Q170558,,,,
Q3935002,Q128109,,,,
Q3935002,Q131364,,,,
Q3935002,Q131371,,,,
Q3935002,Q132880,,,,
Q3935002,Q138089,,,,
Q3935002,Q161337,,,,
Q3935002,Q161345,,,,
Q3934787,Q170558,,,,
Q3935002,Q167253,,,,
Q3935002,Q170329,,,,
Q3942138,Q121783,,,,
Q3940961,Q159893,,,,
Q3940974,Q164177,,,,
Q3940972,Q167253,,,,
Q3940974,Q169661,,,,
Q3941012,Q170329,,,,
Q3942016,Q159893,,,,
Q3942016,Q162954,,,,
Q3942138,Q162954,,,,
Q3942138,Q167253,,,,
Q3942138,Q169637,,,,
Q3929815,Q572134,,,,
Q3931730,Q572134,,,,
Q3946360,Q128109,,,,
Q3946360,Q169637,,,,
Q3950899,Q131371,,,,
Q3952842,Q163480,,,,
Q3952842,Q169138,,,,
Q3952842,Q172339,,,,
Q3935002,Q976396,,,,
Q3942138,Q976396,,,,
Q3959061,Q167253,1970,1971,,
Q4453844,Q121783,,,,
Q15937973,Q170558,2015,2017,,
Q16240120,Q169637,2016,2019,,
Q17916949,Q131364,,,,
Q16240120,Q169661,2019,,,
Q18057253,Q131364,,,,
Q4790736,Q161337,,,,
Q4790736,Q162990,,,,
Q4790736,Q170558,,,,
Q4790736,Q172339,,,,
Q5039860,Q167253,,,,
Q5084814,Q2354728,,,,
Q7926203,Q161345,2021,,,
Q5233672,Q157376,,,,
Q5233672,Q159893,,,,
Q5233672,Q169138,,,,
Q5268445,Q138089,,,,
Q14834367,Q131364,2015,2019,,
Q5730825,Q167253,1972,1973,,
Q14473981,Q121783,,,,
Q14473981,Q131371,,,,
Q15937973,Q161337,21 August 2017,26 January 2018,,
Q5768412,Q138089,,,,
Q10516040,Q131364,,,,
Q10516040,Q132893,,,,
Q10516040,Q138089,,,,
Q4731604,Q572134,2017,,,
Q6167252,Q572134,,,,
Q6383989,Q161337,,,,
Q6388402,Q159893,,,,
Q14834367,Q132893,2019,2022,,
Q16942249,Q131371,1975,1976,,
Q8040740,Q976396,1989,1991,,
Q7926203,Q161337,2013,2016,,
Q15937973,Q159893,2014,2015,,
Q7926203,Q180950,2016,2017,,
Q4731604,Q167253,,2017,,
Q7000561,Q572134,,,,
Q16154605,Q131364,2016,,31,
Q16122809,Q167253,,,,
Q7297443,Q131364,,,,
Q16227425,Q162990,,,,
Q16227425,Q167253,,,,
Q16227425,Q170649,,,,
Q16228087,Q170329,,,,
Q16240120,Q162990,,,,
Q7456454,Q132893,,,,
Q7456454,Q164177,,,,
Q7456454,Q165529,,,,
Q7456454,Q166105,,,,
Q7456454,Q167253,,,,
Q7488132,Q131364,,,,
Q7488132,Q132893,,,,
Q7488132,Q572134,,,,
Q7614435,Q172339,,,,
Q7614435,Q180950,,,,
Q7709614,Q169165,,,,
Q7822525,Q170649,,,,
Q7926203,Q170329,2017,2021,,
Q17183020,Q164177,,,,
Q17183216,Q161337,,,,
Q17183020,Q572134,,,,
Q3959244,Q159729,,,,
Q3959244,Q162954,,,,
Q3959244,Q162990,,,,
Q3960170,Q163480,,,,
Q3960170,Q169661,,,,
Q3960170,Q170329,,,,
Q3960170,Q170558,,,,
Q3968109,Q131371,,,,
Q3968115,Q132893,,,,
Q3973191,Q159729,,,,
Q3973344,Q157376,,,,
Q3973222,Q162954,,,,
Q3973344,Q161345,,,,
Q3973344,Q169661,,,,
Q3984803,Q138089,,,,
Q3984803,Q161337,,,,
Q3984803,Q169165,,,,
Q3991386,Q157376,,,,
Q3992521,Q131364,,,,
Q3992472,Q132893,,,,
Q3993262,Q131371,,,,
Q3992472,Q159729,,,,
Q3992520,Q167253,,,,
Q3992472,Q170558,,,,
Q3992546,Q169661,,,,
Q3998512,Q121783,,,,
Q3998512,Q138089,,,,
Q3998512,Q159893,,,,
Q3998512,Q166105,,,,
Q3973344,Q976396,,,,
Q4018614,Q131371,,,,
Q4017842,Q166105,,,,
Q3992472,Q976396,,,,
Q4020006,Q159729,,,,
Q4024087,Q157376,,,,
Q4266611,Q159893,,,,
Q4274206,Q169661,,,,
Q4274206,Q976396,,,,
Q336030,Q164177,2014,2015,3,
Q336030,Q169165,2019,,,
Q314614,Q128109,,,,
Q314614,Q131371,,,,
Q314415,Q138089,,,,
Q313485,Q167253,,,,
Q313485,Q170558,,,,
Q314415,Q157376,,,,
Q314614,Q157376,,,,
Q314415,Q166105,,,,
Q314415,Q169165,,,,
Q314415,Q169661,,,,
Q314614,Q163480,,,,
Q314614,Q172339,,,,
Q316261,Q132880,,,,
Q317037,Q121783,,,,
Q317037,Q138089,,,,
Q316261,Q162954,,,,
Q317583,Q131371,,,,
Q317037,Q157376,,,,
Q317037,Q163480,,,,
Q317037,Q165529,,,,
Q317037,Q169165,,,,
Q317037,Q169661,,,,
Q317583,Q157376,,,,
Q317583,Q163480,,,,
Q317583,Q166105,,,,
Q317583,Q167253,,,,
Q317583,Q572134,,,,
Q334702,Q131364,,,,
Q334702,Q138089,,,,
Q334702,Q161345,,,,
Q334702,Q170558,,,,
Q336030,Q172339,,,,
Q349684,Q132893,,,,
Q349684,Q162954,,,,
Q352140,Q121783,,,,
Q351032,Q166105,,,,
Q351032,Q167253,,,,
Q352140,Q132893,,,,
Q352140,Q157376,,,,
Q352140,Q162990,,,,
Q352140,Q169165,,,,
Q358108,Q121783,,,,
Q357096,Q159893,,,,
Q358108,Q131364,,,,
Q357096,Q164177,,,,
Q357096,Q172339,,,,
Q358108,Q161337,,,,
Q358108,Q161345,,,,
Q358108,Q164177,,,,
Q358108,Q166105,,,,
Q358108,Q169165,,,,
Q358108,Q172339,,,,
Q364295,Q159893,,,,
Q364295,Q161337,,,,
Q364295,Q166105,,,,
Q364295,Q170558,,,,
Q357096,Q572134,,,,
Q370561,Q161345,,,,
Q370561,Q165529,,,,
Q372408,Q138089,,,,
Q372408,Q167253,,,,
Q373871,Q169637,,,,
Q373871,Q170649,,,,
Q376523,Q131371,,,,
Q376523,Q132893,,,,
Q376523,Q162990,,,,
Q377852,Q121783,,,,
Q376523,Q163480,,,,
Q376523,Q165529,,,,
Q376523,Q170558,,,,
Q377852,Q164177,,,,
Q382285,Q132893,,,,
Q382285,Q169165,,,,
Q382285,Q170558,,,,
Q382285,Q170649,,,,
Q390274,Q131364,,,,
Q389136,Q170649,,,,
Q376523,Q976396,,,,
Q439037,Q162954,,,,
Q439037,Q169165,,,,
Q439037,Q170558,,,,
Q439037,Q170649,,,,
Q439037,Q180950,,,,
Q313045,Q572134,2010,2012,,
Q439037,Q976396,,,,
Q370561,Q3307390,,,,
Q336030,Q162990,2017,2018,,
Q440121,Q131371,1977,1978,44,
Q352668,Q121783,2016,2017,,
Q352668,Q162954,2011,2015,,
Q352668,Q162990,2015,2016,,
Q336030,Q131371,2015,2017,4,
Q352668,Q572134,2017,2018,,
Q352668,Q131364,2010,2011,,
Q336030,Q162954,2018,,,
Q336030,Q121783,2018,2018,,
Q352159,Q157376,25 June 2009,,,
Q336030,Q166105,2011,2014,22,
Q48977473,Q180950,,,,
Q23880401,Q167253,2017,,,
Q36159,Q121783,09 July 2018,,23,
Q26945328,Q132893,,,,
Q313045,Q976396,2014,2015,,
Q62728876,Q162990,,,,
Q44968365,Q138089,,,,
Q83554,Q121783,,,,
Q180860,Q131371,,,,
Q190152,Q170329,,,,
Q51337587,Q162954,2022,,,
Q264533,Q138089,,,,
Q264393,Q157376,,,,
Q264393,Q172339,,,,
Q264533,Q170329,,,,
Q274469,Q121783,,,,
Q274469,Q128109,,,,
Q274469,Q131371,,,,
Q274469,Q132893,,,,
Q274469,Q166105,,,,
Q282322,Q157376,,,,
Q21622110,Q163480,2017,,1,
Q309590,Q121783,,,,
Q309590,Q131364,,,,
Q309590,Q132880,,,,
Q310411,Q121783,,,,
Q310411,Q128109,,,,
Q309590,Q157376,,,,
Q309590,Q161345,,,,
Q309590,Q163480,,,,
Q310411,Q162990,,,,
Q310411,Q170649,,,,
Q312643,Q166105,,,,
Q18619686,Q157376,,,,
Q100759022,Q162954,2022,,,
Q27662581,Q121783,,,,
Q195168,Q169661,2008,2009,,
Q195168,Q169661,2005,2006,,
Q24519,Q138089,2013,2016,8,
Q313045,Q165529,2016,2016,,
Q27925506,Q163480,2018,,,
Q19844712,Q132893,09 July 2018,,77,
Q18978032,Q131364,,,,
Q48839,Q138089,2012,January 2013,,
Q209982,Q572134,1990,1993,,
Q28016751,Q164177,,,,
Q195168,Q976396,2009,2009,,
Q29109873,Q170558,,05 February 2020,,
Q23800231,Q164177,2018,,,
Q32859236,Q132880,,,,
Q32859236,Q157376,,,,
Q32859236,Q162990,,,,
Q19662887,Q162990,,,,
Q313045,Q121783,2013,2014,,
Q313045,Q121783,2006,2010,,
Q50874963,Q164177,,,,
Q209982,Q167253,1989,1990,,
Q29109873,Q165529,06 February 2020,,,
Q19879351,Q166105,,,,
Q48839,Q976396,March 2013,January 2014,,
Q55642429,Q131371,,,,
Q24572649,Q180950,,,,
Q29045079,Q167253,,,,
Q29048308,Q572134,,,,
Q51337587,Q169661,,,,
Q275889,Q132880,2019,2020,,
Q19561541,Q169138,2017,2018,,
Q29109468,Q162954,,,,
Q29109873,Q157376,,,,
Q55830445,Q169138,,,,
Q28450897,Q165529,2018,,,
Q23943,Q121783,,,,
Q60478,Q131364,,,,
Q60478,Q162954,,,,
Q60478,Q976396,,,,
Q65030944,Q169661,,,,
Q51754648,Q138089,,,,
Q60736578,Q169138,,,,
Q20657373,Q162954,,,,
Q20711111,Q162954,,,,
Q20711122,Q180950,,,,
Q47463922,Q170558,,,,
Q18638186,Q165529,06 February 2020,,,
Q51046895,Q572134,2015,,,
Q17717,Q169637,1970,1974,1,
Q18638186,Q169138,,06 February 2020,,
Q313045,Q166105,2016,2016,,
